ID,time,outsideTemp,barometer,raintoday,UV,windgustmph,windSpeed,radiation,dewpoint,rainrate,direction,date,timestamp,lightning,unit_temp,unit_wind,unit_pressure,unit_rain
200, 18:55,17.8765432099,1014.71239852,0.0,0.0,12.9552192,3.98133824,57.6227777778,11.8765432099,0.0,43.0423688317, 31 May , 2019-05-31 18:55:00 ,  ,C, km/h, hPa, mm

201, 19:00,17.7908496732,1014.62165217,0.0,0.0,18.36261504,3.17703439059,65.8711764706,11.8104575163,0.0,33.8523038813, 31 May , 2019-05-31 19:00:00 ,  ,C, km/h, hPa, mm

202, 19:05,17.8950617284,1014.56189238,0.0,0.0,7.19376768,2.93884096,70.6883333333,12.1913580247,0.0,54.5959463374, 31 May , 2019-05-31 19:05:00 ,  ,C, km/h, hPa, mm

203, 19:10,18.037037037,1014.63714545,0.0,0.0,11.15275392,3.05954176,73.6927777778,12.0524691358,0.0,42.1158867611, 31 May , 2019-05-31 19:10:00 ,  ,C, km/h, hPa, mm

204, 19:15,18.2091503268,1014.6415721,0.0,0.0,12.9552192,3.45346288941,67.0458823529,12.2091503268,0.0,49.8905129432, 31 May , 2019-05-31 19:15:00 ,  ,C, km/h, hPa, mm

205, 19:20,18.1172839506,1014.56189238,0.0,0.0,12.9552192,2.27722176,55.2611111111,12.1265432099,0.0,53.6794439377, 31 May , 2019-05-31 19:20:00 ,  ,C, km/h, hPa, mm

206, 19:25,17.908496732,1014.56189238,0.0,0.0,12.9552192,2.85800560941,48.9588235294,12.2352941176,0.0,60.0565200281, 31 May , 2019-05-31 19:25:00 ,  ,C, km/h, hPa, mm

207, 19:30,17.7407407407,1014.56189238,0.0,0.0,9.36638208,1.91869568,48.2094444444,12.2407407407,0.0,59.6020279033, 31 May , 2019-05-31 19:30:00 ,  ,C, km/h, hPa, mm

208, 19:35,17.7222222222,1014.56189238,0.0,0.0,5.40739584,2.55975104,47.8227777778,12.2222222222,0.0,40.1995980552, 31 May , 2019-05-31 19:35:00 ,  ,C, km/h, hPa, mm

209, 19:40,17.7385620915,1014.50213259,0.0,0.0,7.19376768,2.28526848,51.0288235294,12.2385620915,0.0,42.9866411815, 31 May , 2019-05-31 19:40:00 ,  ,C, km/h, hPa, mm

210, 19:45,17.7314814815,1014.56189238,0.0,0.0,11.15275392,2.09929984,49.8022222222,12.1327160494,0.0,54.1835225808, 31 May , 2019-05-31 19:45:00 ,  ,C, km/h, hPa, mm

211, 19:50,17.6234567901,1014.56189238,0.0,0.0,7.19376768,2.58031488,51.6794444444,12.0864197531,0.0,1.42058460855, 31 May , 2019-05-31 19:50:00 ,  ,C, km/h, hPa, mm

212, 19:55,17.5653594771,1014.56189238,0.0,0.0,7.19376768,2.07321374118,48.4629411765,12.1176470588,0.0,44.0027148786, 31 May , 2019-05-31 19:55:00 ,  ,C, km/h, hPa, mm

213, 20:00,17.5,1014.50545258,0.0,0.0,7.19376768,1.43678656,45.3422222222,12.2222222222,0.0,27.2473015165, 31 May , 2019-05-31 20:00:00 ,  ,C, km/h, hPa, mm

214, 20:05,17.4259259259,1014.48663931,0.0,0.0,5.40739584,1.99916288,38.9877777778,12.1481481481,0.0,71.8606896371, 31 May , 2019-05-31 20:05:00 ,  ,C, km/h, hPa, mm

215, 20:10,17.7026143791,1014.40253294,0.0,0.0,5.40739584,1.84222554353,36.9088235294,12.3954248366,0.0,67.320457407, 31 May , 2019-05-31 20:10:00 ,  ,C, km/h, hPa, mm

216, 20:15,17.6388888889,1014.52426585,0.0,0.0,7.19376768,2.88072576,29.7255555556,12.4444444444,0.0,37.0831772879, 31 May , 2019-05-31 20:15:00 ,  ,C, km/h, hPa, mm

217, 20:20,17.2592592593,1014.22325357,0.0,0.0,7.19376768,1.69785792,24.8911111111,12.3179012346,0.0,75.4755588946, 31 May , 2019-05-31 20:20:00 ,  ,C, km/h, hPa, mm

218, 20:25,17.2777777778,1014.38261301,0.0,0.0,5.40739584,2.34964224,23.8076470588,12.2418300654,0.0,71.6069422913, 31 May , 2019-05-31 20:25:00 ,  ,C, km/h, hPa, mm

219, 20:30,17.0617283951,1014.22325357,0.0,0.0,5.40739584,1.89723776,19.0566666667,12.1913580247,0.0,47.040796202, 31 May , 2019-05-31 20:30:00 ,  ,C, km/h, hPa, mm

220, 20:35,16.7647058824,1014.30293329,0.0,0.0,7.19376768,2.60524393412,14.7276470588,12.1764705882,0.0,39.5324246057, 31 May , 2019-05-31 20:35:00 ,  ,C, km/h, hPa, mm

221, 20:40,16.5987654321,1014.22325357,0.0,0.0,9.36638208,1.77832512,11.3211111111,12.1111111111,0.0,60.765130319, 31 May , 2019-05-31 20:40:00 ,  ,C, km/h, hPa, mm

222, 20:45,16.4135802469,1014.33613317,0.0,0.0,5.40739584,0.79841344,8.96111111111,12.1882716049,0.0,80.0702808783, 31 May , 2019-05-31 20:45:00 ,  ,C, km/h, hPa, mm

223, 20:50,16.2189542484,1014.26309343,0.0,0.0,5.40739584,1.54402356706,6.99882352941,12.1437908497,0.0,65.179736166, 31 May , 2019-05-31 20:50:00 ,  ,C, km/h, hPa, mm

224, 20:55,15.975308642,1014.2608801,0.0,0.0,9.36638208,2.3782528,5.45055555556,12.0740740741,0.0,75.2046767587, 31 May , 2019-05-31 20:55:00 ,  ,C, km/h, hPa, mm

225, 21:00,15.7561728395,1014.3173199,0.0,0.0,7.19376768,2.03760832,3.98166666667,11.950617284,0.0,60.6132833606, 31 May , 2019-05-31 21:00:00 ,  ,C, km/h, hPa, mm

226, 21:05,15.6437908497,1014.4423728,0.0,0.0,7.19376768,2.41306932706,2.61411764706,11.8104575163,0.0,58.7595750904, 31 May , 2019-05-31 21:05:00 ,  ,C, km/h, hPa, mm

227, 21:10,15.5679012346,1014.3173199,0.0,0.0,9.36638208,2.47749568,1.48555555556,11.8240740741,0.0,69.5896413977, 31 May , 2019-05-31 21:10:00 ,  ,C, km/h, hPa, mm

228, 21:15,15.5185185185,1014.44901278,0.0,0.0,5.40739584,2.3782528,0.302777777778,11.8703703704,0.0,53.5223142853, 31 May , 2019-05-31 21:15:00 ,  ,C, km/h, hPa, mm

229, 21:20,15.4150326797,1014.42245287,0.0,0.0,7.19376768,2.00978665412,0.0211764705882,11.8039215686,0.0,53.0669381647, 31 May , 2019-05-31 21:20:00 ,  ,C, km/h, hPa, mm

230, 21:25,15.2716049383,1014.56189238,0.0,0.0,5.40739584,1.19717312,0.0,11.8641975309,0.0,60.4973221535, 31 May , 2019-05-31 21:25:00 ,  ,C, km/h, hPa, mm

231, 21:30,15.0864197531,1014.50545258,0.0,0.0,5.40739584,1.6585184,0.0,11.7932098765,0.0,68.646325007, 31 May , 2019-05-31 21:30:00 ,  ,C, km/h, hPa, mm

232, 21:35,14.8333333333,1014.56189238,0.0,0.0,5.40739584,2.21994804706,0.0,11.7287581699,0.0,71.8417177399, 31 May , 2019-05-31 21:35:00 ,  ,C, km/h, hPa, mm

233, 21:40,14.6543209877,1014.56189238,0.0,0.0,5.40739584,1.59772096,0.0,11.6543209877,0.0,69.1219647807, 31 May , 2019-05-31 21:40:00 ,  ,C, km/h, hPa, mm

234, 21:45,14.6111111111,1014.56189238,0.0,0.0,9.36638208,2.0385024,0.0,11.6111111111,0.0,59.0630237263, 31 May , 2019-05-31 21:45:00 ,  ,C, km/h, hPa, mm

235, 21:50,14.5261437908,1014.58181231,0.0,0.0,5.40739584,1.92647943529,0.0,11.6568627451,0.0,45.4061505913, 31 May , 2019-05-31 21:50:00 ,  ,C, km/h, hPa, mm

236, 21:55,14.4444444444,1014.73121179,0.0,0.0,7.19376768,2.24056448,0.0,11.6666666667,0.0,59.7512562783, 31 May , 2019-05-31 21:55:00 ,  ,C, km/h, hPa, mm

237, 22:00,14.3888888889,1014.56189238,0.0,0.0,7.19376768,2.00978665412,0.0,11.6111111111,0.0,79.2020639705, 31 May , 2019-05-31 22:00:00 ,  ,C, km/h, hPa, mm

238, 22:05,14.4444444444,1014.56189238,0.0,0.0,7.19376768,2.7001216,0.0,11.6666666667,0.0,38.8741835232, 31 May , 2019-05-31 22:05:00 ,  ,C, km/h, hPa, mm

239, 22:10,14.5,1014.65595872,0.0,0.0,5.40739584,2.49805952,0.0,11.7222222222,0.0,49.9575129297, 31 May , 2019-05-31 22:10:00 ,  ,C, km/h, hPa, mm

240, 22:15,14.5,1014.60173224,0.0,0.0,7.19376768,2.17924111059,0.0,11.7222222222,0.0,63.8313890354, 31 May , 2019-05-31 22:15:00 ,  ,C, km/h, hPa, mm

241, 22:20,14.5,1014.59951892,0.0,0.0,7.19376768,2.17887296,0.0,11.7222222222,0.0,33.9945379315, 31 May , 2019-05-31 22:20:00 ,  ,C, km/h, hPa, mm

242, 22:25,14.5,1014.59951892,0.0,0.0,7.19376768,2.05996032,0.0,11.537037037,0.0,60.8069180113, 31 May , 2019-05-31 22:25:00 ,  ,C, km/h, hPa, mm

243, 22:30,14.5,1014.56189238,0.0,0.0,7.19376768,1.79773191529,0.0,11.5,0.0,58.0527913936, 31 May , 2019-05-31 22:30:00 ,  ,C, km/h, hPa, mm

244, 22:35,14.487654321,1014.69358525,0.0,0.0,5.40739584,1.15872768,0.0,11.487654321,0.0,82.1691712322, 31 May , 2019-05-31 22:35:00 ,  ,C, km/h, hPa, mm

245, 22:40,14.3333333333,1014.56189238,0.0,0.0,5.40739584,1.25886464,0.0,11.5555555556,0.0,54.5531231692, 31 May , 2019-05-31 22:40:00 ,  ,C, km/h, hPa, mm

246, 22:45,14.2777777778,1014.54197245,0.0,0.0,7.19376768,1.73335815529,0.0,11.5,0.0,68.402796785, 31 May , 2019-05-31 22:45:00 ,  ,C, km/h, hPa, mm

247, 22:50,14.262345679,1014.52426585,0.0,0.0,5.40739584,1.03802688,0.0,11.4691358025,0.0,69.3984253299, 31 May , 2019-05-31 22:50:00 ,  ,C, km/h, hPa, mm

248, 22:55,14.2222222222,1014.56189238,0.0,0.0,7.19376768,1.37956544,0.0,11.3888888889,0.0,76.0918691123, 31 May , 2019-05-31 22:55:00 ,  ,C, km/h, hPa, mm

  
  
  
  
  
  
  
  
  
  
  
  
