Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-04-21 22:25:00,14.0061728395,3.81790123457,1006.86138383,  ,  ,0.910719822222,1.9982688,50.1666666667,0.0,  ,  ,0.0,  ,  
2019-04-21 22:30:00,14.2450980392,3.73202614379,1006.86649843,  ,  ,0.970865694118,2.6017728,49.0588235294,0.0,  ,  ,0.0,  ,  
2019-04-21 22:35:00,14.1975308642,3.82716049383,1006.81194869,  ,  ,0.955672177778,1.9982688,49.6666666667,0.0,  ,  ,0.0,  ,  
2019-04-21 22:40:00,13.9074074074,3.75,1006.72750696,  ,  ,0.666586311111,1.5020544,50.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-21 22:45:00,13.7352941176,3.57516339869,1006.86371771,  ,  ,0.640844988235,1.5020544,50.1764705882,0.0,  ,  ,0.0,  ,  
2019-04-21 22:50:00,13.6604938272,3.31481481481,1006.6692206,  ,  ,0.327084266667,1.0013696,49.5555555556,0.0,  ,  ,0.0,  ,  
2019-04-21 22:55:00,13.3395061728,3.1975308642,1006.70833342,  ,  ,0.177325866667,1.0013696,50.1666666667,0.0,  ,  ,0.0,  ,  
2019-04-21 23:00:00,13.2026143791,2.93464052288,1006.64176393,  ,  ,0.152782494118,1.0013696,49.8235294118,0.0,  ,  ,0.0,  ,  
2019-04-21 23:05:00,12.7283950617,3.44444444444,1006.65045335,  ,  ,0.0221036444444,0.5006848,53.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-21 23:10:00,11.954248366,3.61111111111,1006.6785009,  ,  ,0.00578522352941,0.5006848,56.5882352941,0.0,  ,  ,0.0,  ,  
2019-04-21 23:15:00,11.3765432099,3.06481481481,1006.60678829,  ,  ,0.0665592888889,1.0013696,56.5,0.0,  ,  ,0.0,  ,  
2019-04-21 23:20:00,11.6419753086,3.18209876543,1006.61651135,  ,  ,0.0608471111111,0.5006848,56.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-21 23:25:00,11.1928104575,3.2385620915,1006.55379036,  ,  ,0.0,0.0,57.9411764706,0.0,  ,  ,0.0,  ,  
2019-04-21 23:30:00,10.9012345679,3.1049382716,1006.62344184,  ,  ,0.0109276444444,0.5006848,58.4444444444,0.0,  ,  ,0.0,  ,  
2019-04-21 23:35:00,11.0061728395,2.91975308642,1006.56303425,  ,  ,0.155222222222,1.5020544,57.4444444444,0.0,  ,  ,0.0,  ,  
2019-04-21 23:40:00,11.522875817,2.70588235294,1006.61531692,  ,  ,0.199327247059,1.0013696,54.6470588235,0.0,  ,  ,0.0,  ,  
2019-04-21 23:45:00,11.6049382716,2.87345679012,1006.54190941,  ,  ,0.0610954666667,0.5006848,55.0,0.0,  ,  ,0.0,  ,  
2019-04-21 23:50:00,11.2777777778,3.08024691358,1006.51934845,  ,  ,0.00546382222222,0.5006848,57.0555555556,0.0,  ,  ,0.0,  ,  
  
