Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-04-13 00:00:00,4.79738562092,0.300653594771,1018.13726596,  ,  ,0.129115670588,1.5020544,72.5294117647,0.0,  ,  ,0.0,  ,  
2019-04-13 00:05:00,4.5987654321,0.203703703704,1018.25762425,  ,  ,0.0722714666667,1.0013696,73.0,0.0,  ,  ,0.0,  ,  
2019-04-13 00:10:00,4.32098765432,0.104938271605,1018.23006232,  ,  ,0.0278158222222,0.5006848,73.7777777778,0.0,  ,  ,0.0,  ,  
2019-04-13 00:15:00,4.16339869281,0.0,1018.27265119,  ,  ,0.0352372705882,0.5006848,74.2352941176,0.0,  ,  ,0.0,  ,  
2019-04-13 00:20:00,3.99382716049,-0.00617283950618,1018.20310942,  ,  ,0.210605511111,1.0013696,75.0,0.0,  ,  ,0.0,  ,  
2019-04-13 00:25:00,3.81045751634,-0.0588235294118,1018.35724526,  ,  ,0.417062023529,1.5020544,75.7058823529,0.0,  ,  ,0.0,  ,  
2019-04-13 00:30:00,3.68518518519,0.0,1018.3464099,  ,  ,0.421211022222,1.5020544,77.0,0.0,  ,  ,0.0,  ,  
2019-04-13 00:35:00,3.45679012346,-0.0432098765432,1018.35484426,  ,  ,0.3777488,1.0013696,78.0,0.0,  ,  ,0.0,  ,  
2019-04-13 00:40:00,3.22549019608,-0.196078431373,1018.3588024,  ,  ,0.211160658824,1.0013696,78.4705882353,0.0,  ,  ,0.0,  ,  
2019-04-13 00:45:00,3.04938271605,-0.194444444444,1018.31334546,  ,  ,0.116727111111,0.5006848,79.3888888889,0.0,  ,  ,0.0,  ,  
2019-04-13 00:50:00,2.77777777778,-0.296296296296,1018.4549714,  ,  ,0.0722714666667,0.5006848,80.0555555556,0.0,  ,  ,0.0,  ,  
2019-04-13 00:55:00,2.57189542484,-0.346405228758,1018.3826165,  ,  ,0.00578522352941,0.5006848,80.8823529412,0.0,  ,  ,0.0,  ,  
2019-04-13 01:00:00,2.38888888889,-0.395061728395,1018.44926114,  ,  ,0.0941267555556,1.0013696,81.9444444444,0.0,  ,  ,0.0,  ,  
2019-04-13 01:05:00,2.38888888889,-0.388888888889,1018.44927719,  ,  ,0.0941267555556,1.0013696,82.0,0.0,  ,  ,0.0,  ,  
2019-04-13 01:10:00,2.47385620915,-0.303921568627,1018.505997,  ,  ,0.129115670588,1.5020544,82.0,0.0,  ,  ,0.0,  ,  
2019-04-13 01:15:00,2.41975308642,-0.333333333333,1018.50465017,  ,  ,0.0941267555556,1.0013696,82.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-13 01:20:00,2.22222222222,-0.388888888889,1018.4555523,  ,  ,0.00546382222222,0.5006848,83.0,0.0,  ,  ,0.0,  ,  
2019-04-13 01:25:00,2.13071895425,-0.480392156863,1018.59830649,  ,  ,0.0938784,1.0013696,83.0,0.0,  ,  ,0.0,  ,  
2019-04-13 01:30:00,1.98765432099,-0.512345679012,1018.74638342,  ,  ,0.0,0.0,83.5,0.0,  ,  ,0.0,  ,  
2019-04-13 01:35:00,1.77777777778,-0.62962962963,1018.71498316,  ,  ,0.00546382222222,0.5006848,84.0,0.0,  ,  ,0.0,  ,  
2019-04-13 01:40:00,1.64379084967,-0.732026143791,1018.77521428,  ,  ,0.0468077176471,0.5006848,84.1764705882,0.0,  ,  ,0.0,  ,  
2019-04-13 01:45:00,1.52469135802,-0.694444444444,1018.81544164,  ,  ,0.0,0.0,84.9444444444,0.0,  ,  ,0.0,  ,  
2019-04-13 01:50:00,1.36928104575,-0.797385620915,1018.80529776,  ,  ,0.0586411294118,1.0013696,85.0,0.0,  ,  ,0.0,  ,  
2019-04-13 01:55:00,1.27469135802,-0.895061728395,1018.8839938,  ,  ,0.0387434666667,0.5006848,85.0,0.0,  ,  ,0.0,  ,  
2019-04-13 02:00:00,1.0987654321,-1.07407407407,1018.8904994,  ,  ,0.0496711111111,0.5006848,85.4444444444,0.0,  ,  ,0.0,  ,  
2019-04-13 02:05:00,1.05882352941,-1.0522875817,1018.87660174,  ,  ,0.205375435294,0.5006848,86.0,0.0,  ,  ,0.0,  ,  
2019-04-13 02:10:00,0.932098765432,-1.15432098765,1018.89673514,  ,  ,0.0221036444444,0.5006848,86.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-13 02:15:00,0.703703703704,-1.1975308642,1018.83001666,  ,  ,0.0,0.0,87.0,0.0,  ,  ,0.0,  ,  
2019-04-13 02:20:00,0.356209150327,-1.51307189542,1018.83196038,  ,  ,0.0,0.0,87.1764705882,0.0,  ,  ,0.0,  ,  
2019-04-13 02:25:00,0.268518518519,-1.51851851852,1018.90261851,  ,  ,0.0332796444444,0.5006848,88.0,0.0,  ,  ,0.0,  ,  
2019-04-13 02:30:00,0.222222222222,-1.45061728395,1019.05503208,  ,  ,0.0,0.0,88.7222222222,0.0,  ,  ,0.0,  ,  
2019-04-13 02:35:00,0.0653594771242,-1.54575163399,1018.87378131,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-13 02:40:00,-0.0308641975309,-1.59259259259,1018.85744038,  ,  ,0.0551349333333,0.5006848,89.2222222222,0.0,  ,  ,0.0,  ,  
2019-04-13 02:45:00,0.148148148148,-1.46296296296,1018.90727499,  ,  ,0.0499194666667,0.5006848,89.0,0.0,  ,  ,0.0,  ,  
2019-04-13 02:50:00,-0.104575163399,-1.66339869281,1018.93984729,  ,  ,0.0,0.0,89.2352941176,0.0,  ,  ,0.0,  ,  
2019-04-13 02:55:00,-0.166666666667,-1.75617283951,1018.9737228,  ,  ,0.0,0.0,89.0555555556,0.0,  ,  ,0.0,  ,  
2019-04-13 03:00:00,-0.549019607843,-2.14705882353,1018.93576429,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-13 03:05:00,-0.907407407407,-2.41049382716,1018.92991118,  ,  ,0.0,0.0,89.5,0.0,  ,  ,0.0,  ,  
