ID,time,outsideTemp,barometer,raintoday,UV,windgustmph,windSpeed,radiation,dewpoint,rainrate,direction,date,timestamp,lightning
243, 20:10:00,10.8006535948,1020.37851204,0.0,0.0,0.0,0.0,17.4629411765,6.5522875817,0.0,, 11 May , 2019-05-11 20:10:00 ,  

244, 20:15:00,10.2716049383,1020.33756552,0.0,0.0,0.0,0.0,14.4255555556,6.44444444444,0.0,, 11 May , 2019-05-11 20:15:00 ,  

245, 20:20:00,9.81790123457,1020.45044512,0.0,0.0,0.0,0.0,11.3022222222,6.25308641975,0.0,, 11 May , 2019-05-11 20:20:00 ,  

246, 20:25:00,9.64379084967,1020.51795155,0.0,0.0,0.0,0.0,8.61705882353,6.19934640523,0.0,, 11 May , 2019-05-11 20:25:00 ,  

247, 20:30:00,9.43827160494,1020.65739107,0.0,0.0,0.0,0.0,6.25166666667,6.16049382716,0.0,, 11 May , 2019-05-11 20:30:00 ,  

248, 20:35:00,9.23456790123,1020.73264414,0.0,0.0,0.0,0.0,3.97611111111,5.95061728395,0.0,, 11 May , 2019-05-11 20:35:00 ,  

249, 20:40:00,9.03921568627,1020.85659037,0.0,0.0,0.0,0.0,2.22352941176,5.86274509804,0.0,, 11 May , 2019-05-11 20:40:00 ,  

250, 20:45:00,8.71913580247,1020.99602988,0.0,0.0,0.0,0.0,0.857777777778,5.93827160494,0.0,, 11 May , 2019-05-11 20:45:00 ,  

251, 20:50:00,8.3950617284,1021.07128295,0.0,0.0,0.0,0.0,0.127222222222,5.86419753086,0.0,, 11 May , 2019-05-11 20:50:00 ,  

252, 20:55:00,8.28431372549,1021.21514912,0.0,0.0,0.0,0.0,0.0,5.78431372549,0.0,, 11 May , 2019-05-11 20:55:00 ,  

253, 21:00:00,8.07407407407,1021.3346687,0.0,0.0,0.0,0.0,0.0,5.61728395062,0.0,, 11 May , 2019-05-11 21:00:00 ,  

254, 21:05:00,8.0,1021.3346687,0.0,0.0,0.0,0.0,0.0,5.62037037037,0.0,, 11 May , 2019-05-11 21:05:00 ,  

255, 21:10:00,7.93464052288,1021.41434842,0.0,0.0,0.0,0.0,0.0,5.56535947712,0.0,, 11 May , 2019-05-11 21:10:00 ,  

256, 21:15:00,7.6450617284,1021.3346687,0.0,0.0,0.0,0.0,0.0,5.51234567901,0.0,, 11 May , 2019-05-11 21:15:00 ,  

257, 21:20:00,7.5522875817,1021.3346687,0.0,0.0,0.0,0.0,0.0,5.5522875817,0.0,, 11 May , 2019-05-11 21:20:00 ,  

258, 21:25:00,7.27777777778,1021.3911085,0.0,0.0,0.0,0.0,0.0,5.29938271605,0.0,, 11 May , 2019-05-11 21:25:00 ,  

259, 21:30:00,7.06172839506,1021.74856059,0.0,0.0,0.0,0.0,0.0,5.25308641975,0.0,, 11 May , 2019-05-11 21:30:00 ,  

260, 21:35:00,6.78431372549,1022.01194633,0.0,0.0,0.0,0.0,0.0,5.1045751634,0.0,, 11 May , 2019-05-11 21:35:00 ,  

261, 21:40:00,6.56172839506,1022.0871994,0.0,0.0,0.0,0.0,0.0,4.84567901235,0.0,, 11 May , 2019-05-11 21:40:00 ,  

262, 21:45:00,6.29012345679,1022.0871994,0.0,0.0,0.0,0.0,0.0,4.65432098765,0.0,, 11 May , 2019-05-11 21:45:00 ,  

263, 21:50:00,6.06535947712,1022.07170612,0.0,0.0,0.0,0.0,0.0,4.56535947712,0.0,, 11 May , 2019-05-11 21:50:00 ,  

264, 21:55:00,5.76851851852,1022.29414534,0.0,0.0,0.0,0.0,0.0,4.26851851852,0.0,, 11 May , 2019-05-11 21:55:00 ,  

265, 22:00:00,5.58024691358,1022.35058515,0.0,0.0,0.0,0.0,0.0,4.08024691358,0.0,, 11 May , 2019-05-11 22:00:00 ,  

266, 22:05:00,5.67647058824,1022.54978445,0.0,0.0,0.0,0.0,0.0,4.33333333333,0.0,, 11 May , 2019-05-11 22:05:00 ,  

267, 22:10:00,5.75617283951,1022.50109129,0.0,0.0,0.0,0.0,0.0,4.45679012346,0.0,, 11 May , 2019-05-11 22:10:00 ,  

268, 22:15:00,5.60185185185,1022.68922396,0.0,0.0,0.0,0.0,0.0,4.31790123457,0.0,, 11 May , 2019-05-11 22:15:00 ,  

269, 22:20:00,5.45424836601,1022.68922396,0.0,0.0,0.0,0.0,0.0,4.25490196078,0.0,, 11 May , 2019-05-11 22:20:00 ,  

270, 22:25:00,5.30555555556,1022.89616991,0.0,0.0,0.0,0.0,0.0,4.12962962963,0.0,, 11 May , 2019-05-11 22:25:00 ,  

271, 22:30:00,5.2385620915,1022.94818306,0.0,0.0,0.0,0.0,0.0,4.03921568627,0.0,, 11 May , 2019-05-11 22:30:00 ,  

272, 22:35:00,4.96913580247,1022.91498317,0.0,0.0,0.0,0.0,0.0,3.82098765432,0.0,, 11 May , 2019-05-11 22:35:00 ,  

273, 22:40:00,4.94444444444,1023.10311585,0.0,0.0,0.0,0.0,0.0,3.91975308642,0.0,, 11 May , 2019-05-11 22:40:00 ,  

274, 22:45:00,4.90196078431,1023.22706208,0.0,0.0,0.0,0.0,0.0,3.90196078431,0.0,, 11 May , 2019-05-11 22:45:00 ,  

275, 22:50:00,4.78431372549,1023.22706208,0.0,0.0,0.0,0.0,0.0,3.78431372549,0.0,, 11 May , 2019-05-11 22:50:00 ,  

276, 22:55:00,4.82098765432,1023.36650159,0.0,0.0,0.0,0.0,0.0,3.82716049383,0.0,, 11 May , 2019-05-11 22:55:00 ,  

277, 23:00:00,4.69135802469,1023.44175466,0.0,0.0,0.0,0.0,0.0,3.69135802469,0.0,, 11 May , 2019-05-11 23:00:00 ,  

278, 23:05:00,4.52614379085,1023.62546069,0.0,0.0,0.0,0.0,0.0,3.52614379085,0.0,, 11 May , 2019-05-11 23:05:00 ,  

279, 23:10:00,4.61111111111,1023.70514041,0.0,0.0,0.0,0.0,0.0,3.61728395062,0.0,, 11 May , 2019-05-11 23:10:00 ,  

280, 23:15:00,4.39197530864,1023.89327309,0.0,0.0,0.0,0.0,0.0,3.39197530864,0.0,, 11 May , 2019-05-11 23:15:00 ,  

281, 23:20:00,4.12418300654,1024.04377923,0.0,0.0,0.0,0.0,0.0,3.18954248366,0.0,, 11 May , 2019-05-11 23:20:00 ,  

282, 23:25:00,4.05555555556,1024.1190323,0.0,0.0,1.80246528,0.01966976,0.0,3.15740740741,0.0,96.0, 11 May , 2019-05-11 23:25:00 ,  

283, 23:30:00,4.52614379085,1024.10353902,0.0,0.0,0.0,0.0,0.0,3.61437908497,0.0,, 11 May , 2019-05-11 23:30:00 ,  

284, 23:35:00,4.61728395062,1024.06259249,0.0,0.0,1.80246528,0.0402336,0.0,3.70987654321,0.0,96.0, 11 May , 2019-05-11 23:35:00 ,  

285, 23:40:00,4.64814814815,1024.38241804,0.0,0.0,1.80246528,0.09924288,0.0,3.72222222222,0.0,108.276224534, 11 May , 2019-05-11 23:40:00 ,  

  
  
  
