Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-04-18 00:00:00,8.61728395062,6.75308641975,1013.12715575,  ,  ,0.00546382222222,0.5006848,88.2222222222,0.0,  ,  ,0.0,  ,  
2019-04-18 00:05:00,8.6049382716,6.88271604938,1013.27842219,  ,  ,0.0831991111111,1.0013696,89.0,0.0,  ,  ,0.0,  ,  
2019-04-18 00:10:00,8.55882352941,6.83660130719,1013.15709889,  ,  ,0.0176186352941,0.5006848,89.0,0.0,  ,  ,0.0,  ,  
2019-04-18 00:15:00,8.48148148148,6.76851851852,1013.18844635,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-18 00:20:00,8.32098765432,6.65432098765,1013.15668715,  ,  ,0.0275674666667,0.5006848,89.0,0.0,  ,  ,0.0,  ,  
2019-04-18 00:25:00,8.27777777778,6.61111111111,1013.20572127,  ,  ,0.00578522352941,0.5006848,89.0,0.0,  ,  ,0.0,  ,  
2019-04-18 00:30:00,8.22222222222,6.5,1013.23524538,  ,  ,0.0166398222222,0.5006848,89.0,0.0,  ,  ,0.0,  ,  
2019-04-18 00:35:00,8.03703703704,6.34567901235,1013.10976296,  ,  ,0.0,0.0,89.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-18 00:40:00,7.73202614379,6.20261437908,1013.32392604,  ,  ,0.0,0.0,89.8235294118,0.0,  ,  ,0.0,  ,  
2019-04-18 00:45:00,7.64197530864,6.15740740741,1013.34870668,  ,  ,0.0221036444444,0.5006848,90.2222222222,0.0,  ,  ,0.0,  ,  
2019-04-18 00:50:00,7.77160493827,6.37037037037,1013.32636847,  ,  ,0.0278158222222,1.0013696,90.9444444444,0.0,  ,  ,0.0,  ,  
2019-04-18 00:55:00,7.63725490196,6.23202614379,1013.3873451,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
