Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-04-23 00:00:00,13.1,8.91588170509,994.3,  ,  ,0.0,0.0,77.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:05:00,13.0,8.91598234226,994.3,  ,  ,0.0477501186822,0.5100012676,77.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:10:00,12.9,8.86749688748,994.2,  ,  ,0.0,0.0,77.75,0.0,  ,  ,0.0,  ,  
2019-04-23 00:15:00,12.8,8.86749688748,994.2,  ,  ,0.0,0.0,78.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:20:00,12.8,9.0534724727,994.2,  ,  ,0.0213333863571,0.5100012676,79.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:25:00,12.6,8.8590977622,994.2,  ,  ,0.0,0.0,79.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:30:00,12.375,8.6647186503,994.2,  ,  ,0.0,0.0,79.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:35:00,12.15,8.37946710038,994.0,  ,  ,0.0,0.0,79.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:40:00,12.5,8.40727969632,994.0,  ,  ,0.414001028993,0.5100012676,78.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:45:00,12.5,8.54929112424,993.9,  ,  ,0.06375015845,0.5100012676,78.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:50:00,12.2,8.37946710038,993.7,  ,  ,0.276334020157,0.5100012676,79.0,0.0,  ,  ,0.0,  ,  
2019-04-23 00:55:00,12.0,8.22509912441,993.9,  ,  ,0.0,0.0,79.25,0.0,  ,  ,0.0,  ,  
2019-04-23 01:00:00,11.6333333333,8.169454002,993.7,  ,  ,0.0,0.0,81.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:05:00,11.375,8.06005132298,993.8,  ,  ,0.0,0.0,81.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:10:00,11.15,8.01130464882,993.6,  ,  ,0.0,0.0,82.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:15:00,11.25,7.86506363806,993.6,  ,  ,0.0,0.0,82.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:20:00,11.3,7.87741468778,993.4,  ,  ,0.0,0.0,80.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:25:00,11.3,7.69275706449,993.6,  ,  ,0.0,0.0,80.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:30:00,11.5,7.55943962797,993.4,  ,  ,0.0850002112667,0.5100012676,78.5,0.0,  ,  ,0.0,  ,  
2019-04-23 01:35:00,11.5,7.4383120704,993.5,  ,  ,0.0,0.0,77.0,0.0,  ,  ,0.0,  ,  
2019-04-23 01:40:00,11.2666666667,7.38178518856,993.4,  ,  ,0.0,0.0,79.0,0.0,  ,  ,0.0,  ,  
