Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-03-31 00:00:00,4.73765432099,3.43209876543,1013.88461475,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:05:00,4.67647058824,3.4477124183,1013.88461475,  ,  ,0.0,0.0,91.9411764706,0.0,  ,  ,0.0,  ,  
2019-03-31 00:10:00,4.78703703704,3.58641975309,1014.01630762,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:15:00,4.9477124183,3.74836601307,1014.02405426,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:20:00,4.83950617284,3.66358024691,1014.1480005,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:25:00,4.92592592593,3.74074074074,1014.03512089,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:30:00,4.81699346405,3.65032679739,1014.16349377,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:35:00,4.72222222222,3.5,1014.1480005,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:40:00,4.88580246914,3.68827160494,1014.22325357,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:45:00,5.16339869281,3.94117647059,1014.16349377,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-03-31 00:50:00,5.22222222222,3.99382716049,1014.22325357,  ,  ,0.0,0.0,91.9444444444,0.0,  ,  ,0.0,  ,  
2019-03-31 00:55:00,5.22222222222,3.93209876543,1014.27969337,  ,  ,0.0,0.0,91.3888888889,0.0,  ,  ,0.0,  ,  
2019-03-31 02:00:00,5.34640522876,4.07843137255,1014.30293329,  ,  ,0.0,0.0,91.1176470588,0.0,  ,  ,0.0,  ,  
2019-03-31 02:05:00,5.46913580247,3.99382716049,1014.22325357,  ,  ,0.0,0.0,90.1111111111,0.0,  ,  ,0.0,  ,  
2019-03-31 02:10:00,5.56172839506,4.06172839506,1014.22325357,  ,  ,0.0,0.0,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 02:15:00,5.63071895425,4.11764705882,1014.20333364,  ,  ,0.388398870588,1.5020544,89.9411764706,0.0,  ,  ,0.0,  ,  
2019-03-31 02:20:00,5.75925925926,4.19135802469,1014.24206683,  ,  ,0.682977777778,1.9982688,89.6111111111,0.0,  ,  ,0.0,  ,  
2019-03-31 02:25:00,5.7962962963,4.22222222222,1014.43019951,  ,  ,0.783065066667,1.9982688,89.5555555556,0.0,  ,  ,0.0,  ,  
2019-03-31 02:30:00,5.88888888889,4.37908496732,1014.36269308,  ,  ,0.435206588235,1.5020544,89.9411764706,0.0,  ,  ,0.0,  ,  
2019-03-31 02:35:00,5.93827160494,4.43827160494,1014.41138624,  ,  ,0.583138844444,2.6017728,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 02:40:00,6.0,4.5,1014.56189238,  ,  ,0.364206117647,1.9982688,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 02:45:00,6.0,4.5,1014.50545258,  ,  ,0.894576711111,3.0979872,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 02:50:00,6.04938271605,4.54938271605,1014.56189238,  ,  ,1.09947004444,3.598672,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 02:55:00,6.0,4.5,1014.56189238,  ,  ,1.02266974118,3.0979872,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:00:00,5.90740740741,4.40740740741,1014.63714545,  ,  ,0.471875555556,1.9982688,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:05:00,5.88888888889,4.38888888889,1014.63714545,  ,  ,0.627097777778,2.6017728,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:10:00,5.88888888889,4.38888888889,1014.56189238,  ,  ,0.405491576471,3.0979872,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:15:00,5.82098765432,4.32098765432,1014.61833218,  ,  ,0.5833872,3.0979872,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:20:00,5.77777777778,4.27777777778,1014.56189238,  ,  ,0.377252088889,3.598672,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:25:00,5.73529411765,4.26470588235,1014.6415721,  ,  ,0.282161129412,1.9982688,90.1764705882,0.0,  ,  ,0.0,  ,  
2019-03-31 03:30:00,5.72222222222,4.31481481481,1014.63714545,  ,  ,0.371539911111,1.9982688,90.5555555556,0.0,  ,  ,0.0,  ,  
2019-03-31 03:35:00,5.74074074074,4.42592592593,1014.63714545,  ,  ,0.333293155556,4.0993568,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:40:00,5.72222222222,4.38888888889,1014.68141196,  ,  ,0.405754541176,2.6017728,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:45:00,5.72222222222,4.38888888889,1014.69358525,  ,  ,0.416243911111,1.9982688,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:50:00,5.72222222222,4.38888888889,1014.61833218,  ,  ,0.5051552,2.6017728,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 03:55:00,5.75816993464,4.46078431373,1014.56189238,  ,  ,0.881720658824,4.0993568,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:00:00,5.77777777778,4.5,1014.76883832,  ,  ,0.999879466667,3.598672,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:05:00,5.90849673203,4.61111111111,1014.70133189,  ,  ,0.699486117647,3.598672,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:10:00,6.01851851852,4.62962962963,1014.76883832,  ,  ,0.610706311111,3.598672,91.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:15:00,6.18518518519,4.73456790123,1014.9005312,  ,  ,0.777352888889,4.6000416,90.5555555556,0.0,  ,  ,0.0,  ,  
2019-03-31 04:20:00,6.22222222222,4.72222222222,1014.82085148,  ,  ,0.611129976471,3.598672,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:25:00,6.24074074074,4.74074074074,1014.76883832,  ,  ,0.4939792,2.6017728,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:30:00,6.27777777778,4.77777777778,1014.75002506,  ,  ,0.599778666667,3.598672,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:35:00,6.27777777778,4.77777777778,1014.84077141,  ,  ,0.399969317647,2.6017728,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:40:00,6.27777777778,4.77777777778,1014.9005312,  ,  ,0.816344711111,3.0979872,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:45:00,6.31481481481,4.81481481481,1014.9005312,  ,  ,0.577426666667,2.6017728,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:50:00,6.38888888889,4.88888888889,1014.76109168,  ,  ,0.970602729412,5.1007264,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 04:55:00,6.38888888889,4.88888888889,1014.9005312,  ,  ,0.6660896,3.0979872,90.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:00:00,6.38888888889,4.87962962963,1015.03222407,  ,  ,0.688689955556,3.598672,89.9444444444,0.0,  ,  ,0.0,  ,  
2019-03-31 05:05:00,6.40196078431,4.80718954248,1015.11965043,  ,  ,0.834649976471,4.6000416,89.4705882353,0.0,  ,  ,0.0,  ,  
2019-03-31 05:10:00,6.5,4.77777777778,1014.9005312,  ,  ,0.838696711111,2.6017728,89.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:15:00,6.5,4.77777777778,1015.03997071,  ,  ,0.822816564706,2.6017728,89.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:20:00,6.54320987654,4.82098765432,1015.10747714,  ,  ,0.705329777778,3.598672,89.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:25:00,6.61111111111,4.88888888889,1015.10747714,  ,  ,0.732897244444,3.0979872,89.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:30:00,6.61111111111,4.82352941176,1015.23917001,  ,  ,0.858842729412,3.598672,88.4117647059,0.0,  ,  ,0.0,  ,  
2019-03-31 05:35:00,6.61111111111,4.77777777778,1015.16391694,  ,  ,0.537938133333,2.6017728,88.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:40:00,6.69135802469,4.85802469136,1015.23917001,  ,  ,0.833232888889,2.6017728,88.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:45:00,6.72222222222,4.88888888889,1015.23917001,  ,  ,0.7465568,2.6017728,88.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:50:00,6.72222222222,4.88888888889,1015.23917001,  ,  ,0.788777244444,4.6000416,88.0,0.0,  ,  ,0.0,  ,  
2019-03-31 05:55:00,6.75925925926,4.78703703704,1015.31442308,  ,  ,1.13349475556,4.0993568,87.1666666667,0.0,  ,  ,0.0,  ,  
