Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-04-12 00:00:00,1.04575163399,-1.14705882353,1018.33896621,  ,  ,0.00578522352941,0.5006848,85.3529411765,0.0,  ,  ,0.0,  ,  
2019-04-12 00:05:00,0.796296296296,-1.29938271605,1018.33558761,  ,  ,0.0,0.0,86.0,0.0,  ,  ,0.0,  ,  
2019-04-12 00:10:00,0.395061728395,-1.70061728395,1018.27496177,  ,  ,0.0,0.0,86.0,0.0,  ,  ,0.0,  ,  
2019-04-12 00:15:00,0.0522875816993,-1.85294117647,1018.49473697,  ,  ,0.0,0.0,86.9411764706,0.0,  ,  ,0.0,  ,  
2019-04-12 00:20:00,0.145061728395,-1.62962962963,1018.43510824,  ,  ,0.0387434666667,0.5006848,87.8333333333,0.0,  ,  ,0.0,  ,  
2019-04-12 00:25:00,0.584967320261,-1.21895424837,1018.41574987,  ,  ,0.0118334117647,0.5006848,88.0,0.0,  ,  ,0.0,  ,  
2019-04-12 00:30:00,0.567901234568,-1.32407407407,1018.45709975,  ,  ,0.0,0.0,87.1111111111,0.0,  ,  ,0.0,  ,  
2019-04-12 00:35:00,0.145061728395,-1.72530864198,1018.51023527,  ,  ,0.0,0.0,87.2777777778,0.0,  ,  ,0.0,  ,  
2019-04-12 00:40:00,0.0,-1.65032679739,1018.49710289,  ,  ,0.0,0.0,88.7647058824,0.0,  ,  ,0.0,  ,  
2019-04-12 00:45:00,-0.179012345679,-1.77469135802,1018.76717298,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-12 00:50:00,-0.216049382716,-1.70061728395,1018.56914127,  ,  ,0.0,0.0,89.6111111111,0.0,  ,  ,0.0,  ,  
2019-04-12 00:55:00,0.0588235294118,-1.33660130719,1018.57494736,  ,  ,0.0,0.0,90.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:00:00,0.243827160494,-1.23456790123,1018.4883976,  ,  ,0.0,0.0,89.6666666667,0.0,  ,  ,0.0,  ,  
2019-04-12 01:05:00,0.274691358025,-1.28395061728,1018.48710255,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:10:00,0.222222222222,-1.38888888889,1018.46909764,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:15:00,-0.0216049382716,-1.62654320988,1018.51563422,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:20:00,-0.537037037037,-2.13888888889,1018.66744968,  ,  ,0.0,0.0,89.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:25:00,-0.777777777778,-2.31045751634,1018.52590539,  ,  ,0.0,0.0,89.4705882353,0.0,  ,  ,0.0,  ,  
2019-04-12 01:30:00,-0.561728395062,-1.91358024691,1018.44290543,  ,  ,0.0,0.0,90.5,0.0,  ,  ,0.0,  ,  
2019-04-12 01:35:00,-0.271604938272,-1.58950617284,1018.51663228,  ,  ,0.0,0.0,90.8333333333,0.0,  ,  ,0.0,  ,  
2019-04-12 01:40:00,-0.565359477124,-1.86928104575,1018.5183683,  ,  ,0.0,0.0,90.7647058824,0.0,  ,  ,0.0,  ,  
2019-04-12 01:45:00,-0.395061728395,-1.72530864198,1018.38043194,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:50:00,-0.388888888889,-1.72222222222,1018.23298621,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 01:55:00,-0.438271604938,-1.74691358025,1018.43847406,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 02:00:00,-0.648148148148,-1.93827160494,1018.48540266,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 02:05:00,-0.843137254902,-2.11111111111,1018.32949632,  ,  ,0.0,0.0,91.2941176471,0.0,  ,  ,0.0,  ,  
2019-04-12 02:10:00,-0.546296296296,-1.65432098765,1018.46306445,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-04-12 02:15:00,-0.41975308642,-1.67592592593,1018.47705324,  ,  ,0.0,0.0,91.2777777778,0.0,  ,  ,0.0,  ,  
2019-04-12 02:20:00,-0.722222222222,-1.97385620915,1018.40037426,  ,  ,0.0,0.0,91.2352941176,0.0,  ,  ,0.0,  ,  
2019-04-12 02:25:00,-0.740740740741,-1.81481481481,1018.27865574,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-04-12 02:30:00,-0.401234567901,-1.51234567901,1018.24917603,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-04-12 02:35:00,-0.408496732026,-1.66666666667,1018.25413664,  ,  ,0.0,0.0,91.2352941176,0.0,  ,  ,0.0,  ,  
2019-04-12 02:40:00,-0.762345679012,-2.08024691358,1018.33680875,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 02:45:00,-0.83024691358,-2.00617283951,1018.21000778,  ,  ,0.0,0.0,91.6666666667,0.0,  ,  ,0.0,  ,  
2019-04-12 02:50:00,-0.624183006536,-1.79738562092,1018.20238598,  ,  ,0.0,0.0,91.5882352941,0.0,  ,  ,0.0,  ,  
2019-04-12 02:55:00,-0.66049382716,-1.94444444444,1018.12831581,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 03:00:00,-0.97385620915,-2.27450980392,1018.21516406,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 03:05:00,-1.34567901235,-2.6450617284,1018.21875952,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 03:10:00,-1.69444444444,-2.98148148148,1018.22154544,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-12 03:15:00,-1.85620915033,-3.17647058824,1018.22759184,  ,  ,0.0,0.0,91.0588235294,0.0,  ,  ,0.0,  ,  
2019-04-12 03:20:00,-1.94444444444,-3.08024691358,1018.28751939,  ,  ,0.0,0.0,91.8888888889,0.0,  ,  ,0.0,  ,  
2019-04-12 03:25:00,-1.68827160494,-2.77160493827,1018.22158228,  ,  ,0.0,0.0,92.2222222222,0.0,  ,  ,0.0,  ,  
2019-04-12 03:30:00,-1.47385620915,-2.58496732026,1018.15377879,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-04-12 03:35:00,-1.70987654321,-2.76234567901,1018.22237328,  ,  ,0.0,0.0,92.1666666667,0.0,  ,  ,0.0,  ,  
2019-04-12 03:40:00,-1.7962962963,-2.84567901235,1018.22565433,  ,  ,0.0,0.0,92.4444444444,0.0,  ,  ,0.0,  ,  
2019-04-12 03:45:00,-1.98692810458,-3.01307189542,1018.31253896,  ,  ,0.0,0.0,92.7647058824,0.0,  ,  ,0.0,  ,  
2019-04-12 03:50:00,-1.91975308642,-2.91975308642,1018.36210831,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-04-12 03:55:00,-2.0,-3.0,1018.30864967,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:00:00,-2.17647058824,-3.17647058824,1018.29975019,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:05:00,-2.13580246914,-3.13580246914,1018.31372652,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:10:00,-1.91975308642,-2.91975308642,1018.22469522,  ,  ,0.0,0.0,93.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:15:00,-2.07843137255,-3.01307189542,1018.23636844,  ,  ,0.0,0.0,93.2941176471,0.0,  ,  ,0.0,  ,  
2019-04-12 04:20:00,-1.80864197531,-2.62037037037,1018.22644951,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:25:00,-1.77777777778,-2.61111111111,1018.22529919,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:30:00,-1.77777777778,-2.61111111111,1018.15002564,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:35:00,-1.96296296296,-2.76234567901,1018.08797321,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:40:00,-2.16339869281,-2.9477124183,1018.15999123,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:45:00,-2.38888888889,-3.20987654321,1018.18713334,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:50:00,-2.23456790123,-3.02469135802,1018.090166,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 04:55:00,-2.22222222222,-3.0,1018.16165644,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:00:00,-2.3487654321,-3.17283950617,1018.11490192,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:05:00,-2.41975308642,-3.23765432099,1018.228831,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:10:00,-2.66993464052,-3.4477124183,1018.0788183,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:15:00,-2.54320987654,-3.33024691358,1018.10173317,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:20:00,-2.37654320988,-3.19444444444,1018.11025862,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:25:00,-2.40849673203,-3.21895424837,1018.10888084,  ,  ,0.0,0.0,94.1176470588,0.0,  ,  ,0.0,  ,  
2019-04-12 05:30:00,-2.19444444444,-2.87654320988,1018.1076936,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:35:00,-1.97530864198,-2.6975308642,1018.08523788,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-04-12 05:40:00,-1.88888888889,-2.61764705882,1018.14994039,  ,  ,0.0,0.0,94.9411764706,0.0,  ,  ,0.0,  ,  
2019-04-12 05:45:00,-1.88888888889,-2.64197530864,1018.22959531,  ,  ,0.0,0.0,94.7222222222,0.0,  ,  ,0.0,  ,  
2019-04-12 05:50:00,-1.86928104575,-2.64379084967,1018.16904667,  ,  ,0.0115704470588,0.5006848,94.5294117647,0.0,  ,  ,0.0,  ,  
2019-04-12 05:55:00,-1.83333333333,-2.66666666667,1018.22736959,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:00:00,-2.05555555556,-2.84567901235,1018.23856686,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:05:00,-2.24509803922,-3.04575163399,1018.22228837,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:10:00,-2.34259259259,-3.17283950617,1018.22593919,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:15:00,-2.22839506173,-3.01234567901,1018.22166326,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:20:00,-2.42810457516,-3.23529411765,1018.22914457,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:25:00,-2.63580246914,-3.41358024691,1018.23694032,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:30:00,-2.81172839506,-3.63580246914,1018.24355692,  ,  ,0.0,0.0,94.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:35:00,-2.92810457516,-3.71568627451,1018.24796414,  ,  ,0.0,0.0,94.1176470588,0.0,  ,  ,0.0,  ,  
2019-04-12 06:40:00,-2.47530864198,-3.19135802469,1018.36285047,  ,  ,0.0,0.0,95.0,0.0,  ,  ,0.0,  ,  
2019-04-12 06:45:00,-2.04938271605,-2.75308641975,1018.42218415,  ,  ,0.0109276444444,0.5006848,95.0,0.0,  ,  ,0.0,  ,  
