Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,DateUTC
                
2019-04-03 00:00:00,2.41358024691,1.13580246914,992.550369349,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:05:00,2.5,1.22222222222,992.630049071,  ,  ,0.0,0.0,91.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:10:00,2.5987654321,1.27160493827,992.550369349,  ,  ,0.0275674666667,0.5006848,91.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:15:00,2.69135802469,1.35802469136,992.550369349,  ,  ,0.00546382222222,0.5006848,91.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:20:00,2.74836601307,1.44117647059,992.490609558,  ,  ,0.0118334117647,0.5006848,91.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:25:00,2.77777777778,1.54320987654,992.550369349,  ,  ,0.0327829333333,0.5006848,91.3888888889,0.0,  ,  ,0.0,  ,  
2019-04-03 00:30:00,2.86419753086,1.6975308642,992.550369349,  ,  ,0.0499194666667,0.5006848,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:35:00,2.88888888889,1.72222222222,992.490609558,  ,  ,0.0118334117647,0.5006848,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:40:00,2.82716049383,1.66049382716,992.418676476,  ,  ,0.0163914666667,0.5006848,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:45:00,2.77777777778,1.61111111111,992.550369349,  ,  ,0.0665592888889,0.5006848,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:50:00,2.77777777778,1.61111111111,992.550369349,  ,  ,0.0291890823529,0.5006848,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 00:55:00,2.77777777778,1.61111111111,992.418676476,  ,  ,0.0382467555556,0.5006848,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 01:00:00,2.77777777778,1.61111111111,992.418676476,  ,  ,0.0,0.0,92.0,0.0,  ,  ,0.0,  ,  
2019-04-03 01:05:00,2.77777777778,1.62091503268,992.410929837,  ,  ,0.152519529412,1.0013696,92.0588235294,0.0,  ,  ,0.0,  ,  
2019-04-03 01:10:00,2.74691358025,1.71913580247,992.493929546,  ,  ,0.177325866667,1.0013696,92.8333333333,0.0,  ,  ,0.0,  ,  
2019-04-03 01:15:00,2.72222222222,1.72222222222,992.470689628,  ,  ,0.158304752941,1.0013696,93.0,0.956235294118,  ,  ,2.54,  ,  
2019-04-03 01:20:00,2.63580246914,1.63580246914,992.362236674,  ,  ,0.2771648,1.0013696,93.0,1.016,  ,  ,2.54,  ,  
2019-04-03 01:25:00,2.54320987654,1.54320987654,992.286983603,  ,  ,0.177077511111,1.0013696,93.0,1.016,  ,  ,2.54,  ,  
2019-04-03 01:30:00,2.5,1.5,992.291410255,  ,  ,0.0291890823529,0.5006848,93.0,0.0597647058824,  ,  ,2.54,  ,  
2019-04-03 01:35:00,2.47530864198,1.47530864198,992.343423406,  ,  ,0.00546382222222,0.5006848,93.0,0.0,  ,  ,2.54,  ,  
2019-04-03 01:40:00,2.38888888889,1.38888888889,992.211730533,  ,  ,0.0,0.0,93.0,0.0,  ,  ,2.54,  ,  
2019-04-03 01:45:00,2.29738562092,1.29738562092,992.151970742,  ,  ,0.0,0.0,93.0,0.0,  ,  ,2.54,  ,  
2019-04-03 01:50:00,2.27777777778,1.27777777778,992.211730533,  ,  ,0.00546382222222,0.5006848,93.0,0.0,  ,  ,2.54,  ,  
2019-04-03 01:55:00,2.27777777778,1.32716049383,992.098850928,  ,  ,0.0995905777778,1.0013696,93.4444444444,0.0,  ,  ,2.54,  ,  
2019-04-03 02:00:00,2.37581699346,1.48692810458,992.092210951,  ,  ,0.0817820235294,0.5006848,94.0,0.0,  ,  ,2.54,  ,  
2019-04-03 02:05:00,2.35802469136,1.46913580247,991.948344788,  ,  ,0.132870222222,1.0013696,94.0,0.0,  ,  ,2.54,  ,  
2019-04-03 02:10:00,2.27160493827,1.37654320988,992.08003766,  ,  ,0.1609344,1.0013696,94.0,0.0,  ,  ,2.54,  ,  
2019-04-03 02:15:00,2.17647058824,1.25490196078,992.072291021,  ,  ,0.0644263529412,1.0013696,94.0,0.0,  ,  ,2.54,  ,  
2019-04-03 02:20:00,1.97530864198,1.08641975309,992.00478459,  ,  ,0.0,0.0,94.0,0.0,  ,  ,2.54,  ,  
